level,object_id,campaign_id,day_ET,spend,impressions,link_clicks,CPM,link_CTR_pct,link_CPC,completed,new_acquisitions,completed_CPL,observed_sessions,observed_starts,measurement_flags
AD SET,120250540493670660,120250540492410660,2026-08-18,76.32,2165,23,35.25,1.062,3.32,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001140100660,120251001083740660,2026-09-12,4.3,123,0,34.96,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001144860660,120251001083740660,2026-09-08,12.5,432,5,28.94,1.157,2.5,1,1,12.5,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001144860660,120251001083740660,2026-09-09,24.92,765,4,32.58,0.523,6.23,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001144860660,120251001083740660,2026-09-10,18.84,490,2,38.45,0.408,9.42,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001144860660,120251001083740660,2026-09-11,14.52,399,1,36.39,0.251,14.52,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001144860660,120251001083740660,2026-09-12,5.05,117,0,43.16,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001148890660,120251001083740660,2026-09-08,13.35,421,3,31.71,0.713,4.45,1,1,13.35,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001148890660,120251001083740660,2026-09-09,24.13,697,1,34.62,0.143,24.13,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001148890660,120251001083740660,2026-09-10,19.25,684,6,28.14,0.877,3.21,1,1,19.25,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001148890660,120251001083740660,2026-09-11,12.7,408,1,31.13,0.245,12.7,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001148890660,120251001083740660,2026-09-12,6.77,186,0,36.4,0.0,,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001152940660,120251001083740660,2026-09-08,12.3,359,2,34.26,0.557,6.15,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001152940660,120251001083740660,2026-09-09,22.59,624,2,36.2,0.321,11.29,1,1,22.59,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001152940660,120251001083740660,2026-09-10,17.06,490,1,34.82,0.204,17.06,1,1,17.06,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001152940660,120251001083740660,2026-09-11,17.05,385,1,44.29,0.26,17.05,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001152940660,120251001083740660,2026-09-12,10.39,254,1,40.91,0.394,10.39,0,0,,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001156410660,120251001083740660,2026-09-08,13.43,496,5,27.08,1.008,2.69,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001156410660,120251001083740660,2026-09-09,23.39,677,5,34.55,0.739,4.68,1,1,23.39,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001156410660,120251001083740660,2026-09-10,15.95,558,2,28.58,0.358,7.97,1,1,15.95,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001156410660,120251001083740660,2026-09-11,20.64,755,5,27.34,0.662,4.13,0,0,,,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251001156410660,120251001083740660,2026-09-12,6.48,190,3,34.11,1.579,2.16,1,1,6.48,0,,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-13,30.33,557,1,54.45,0.18,30.33,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-14,4.21,37,0,113.78,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-15,3.88,103,2,37.67,1.942,1.94,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-16,25.09,728,3,34.46,0.412,8.36,0,0,,3,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-17,30.13,734,4,41.05,0.545,7.53,0,0,,4,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080556040660,120251080549940660,2026-09-18,15.97,309,3,51.68,0.971,5.32,0,0,,3,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-13,151.34,3334,22,45.39,0.66,6.88,0,0,,23,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-14,18.13,385,1,47.09,0.26,18.13,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-15,4.84,145,0,33.38,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-16,1.84,34,0,54.12,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-17,5.02,109,1,46.06,0.917,5.02,1,0,5.02,1,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557630660,120251080549940660,2026-09-18,4.47,86,1,51.98,1.163,4.47,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559780660,120251080549940660,2026-09-13,10.2,148,1,68.92,0.676,10.2,0,0,,4,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559780660,120251080549940660,2026-09-14,2.8,14,0,200.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559780660,120251080549940660,2026-09-15,0.22,2,0,110.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-13,58.55,957,34,61.18,3.553,1.72,0,0,,34,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-14,4.03,80,2,50.38,2.5,2.02,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-15,3.73,36,2,103.61,5.556,1.86,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-16,5.49,48,1,114.38,2.083,5.49,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-17,3.08,35,2,88.0,5.714,1.54,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081772950660,120251080549940660,2026-09-18,1.33,23,2,57.83,8.696,0.67,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-13,11.68,278,0,42.01,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-14,5.52,138,1,40.0,0.725,5.52,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-15,5.82,144,1,40.42,0.694,5.82,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-16,8.3,175,1,47.43,0.571,8.3,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-17,9.25,208,1,44.47,0.481,9.25,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082229630660,120251080549940660,2026-09-18,1.97,67,0,29.4,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082232080660,120251080549940660,2026-09-13,0.45,13,0,34.62,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082232080660,120251080549940660,2026-09-16,0.1,1,0,100.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082232080660,120251080549940660,2026-09-17,0.03,1,0,30.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-13,2.06,49,2,42.04,4.082,1.03,1,1,2.06,2,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-14,5.04,124,1,40.65,0.806,5.04,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-15,8.59,269,0,31.93,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-16,78.34,2172,12,36.07,0.552,6.53,1,1,78.34,10,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-17,29.79,567,4,52.54,0.705,7.45,0,0,,4,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082235550660,120251080549940660,2026-09-18,201.07,4733,37,42.48,0.782,5.43,0,0,,34,2,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082240280660,120251080549940660,2026-09-13,6.39,181,0,35.3,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082240280660,120251080549940660,2026-09-14,2.96,70,1,42.29,1.429,2.96,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082240280660,120251080549940660,2026-09-15,2.66,65,0,40.92,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082240280660,120251080549940660,2026-09-16,0.02,1,0,20.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082240280660,120251080549940660,2026-09-17,0.16,4,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-13,121.38,2924,19,41.51,0.65,6.39,3,3,40.46,18,4,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-14,304.0,6941,48,43.8,0.692,6.33,4,4,76.0,48,6,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-15,250.92,5534,28,45.34,0.506,8.96,1,1,250.92,28,2,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-16,163.79,3284,15,49.88,0.457,10.92,0,0,,13,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-17,231.63,3727,20,62.15,0.537,11.58,0,0,,21,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082243910660,120251080549940660,2026-09-18,106.8,1528,3,69.9,0.196,35.6,0,0,,3,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080551580660,120251080550020660,2026-09-13,6.46,23,1,280.87,4.348,6.46,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080551580660,120251080550020660,2026-09-14,0.01,2,0,5.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-13,298.04,5298,36,56.26,0.68,8.28,2,2,149.02,31,3,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-14,283.83,7683,40,36.94,0.521,7.1,6,6,47.3,40,9,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-15,332.69,9030,50,36.84,0.554,6.65,5,5,66.54,51,6,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-16,253.11,6225,39,40.66,0.627,6.49,1,1,253.11,36,3,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-17,265.05,5574,32,47.55,0.574,8.28,4,4,66.26,36,6,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558200660,120251080550020660,2026-09-18,292.47,4792,23,61.03,0.48,12.72,3,3,97.49,27,5,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-13,19.41,519,3,37.4,0.578,6.47,1,1,19.41,3,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-14,7.76,171,2,45.38,1.17,3.88,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-15,0.72,38,0,18.95,0.0,,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-16,1.05,39,0,26.92,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-17,14.6,254,0,57.48,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080558730660,120251080550020660,2026-09-18,2.62,50,0,52.4,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081775030660,120251080550020660,2026-09-13,3.95,26,0,151.92,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081775030660,120251080550020660,2026-09-14,0.39,3,0,130.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081775030660,120251080550020660,2026-09-15,0.04,1,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081775030660,120251080550020660,2026-09-16,0.05,2,0,25.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081775030660,120251080550020660,2026-09-18,0.08,2,0,40.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-13,38.67,312,2,123.94,0.641,19.34,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-14,52.03,250,1,208.12,0.4,52.03,1,1,52.03,1,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-15,19.4,145,1,133.79,0.69,19.4,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-16,33.5,118,0,283.9,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-17,14.92,107,0,139.44,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082298490660,120251080550020660,2026-09-18,18.67,119,3,156.89,2.521,6.22,2,2,9.34,3,2,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082303040660,120251080550020660,2026-09-13,3.08,5,0,616.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082310920660,120251080550020660,2026-09-13,2.43,5,0,486.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082310920660,120251080550020660,2026-09-14,0.05,1,0,50.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082319000660,120251080550020660,2026-09-13,0.55,10,0,55.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082319000660,120251080550020660,2026-09-14,4.02,10,0,402.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082319000660,120251080550020660,2026-09-17,0.09,2,0,45.0,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-13,37.62,357,0,105.38,0.0,,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-14,15.8,106,1,149.06,0.943,15.8,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-15,21.46,214,2,100.28,0.935,10.73,1,1,21.46,3,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-16,22.66,302,4,75.03,1.325,5.67,0,0,,4,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-17,10.45,107,0,97.66,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080552810660,120251080550110660,2026-09-18,3.11,13,0,239.23,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-13,35.5,382,4,92.93,1.047,8.88,0,0,,8,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-14,27.96,201,1,139.1,0.498,27.96,0,0,,3,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-15,33.67,271,2,124.24,0.738,16.84,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-16,19.95,180,0,110.83,0.0,,0,0,,14,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-17,62.13,613,4,101.35,0.653,15.53,0,0,,13,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080557280660,120251080550110660,2026-09-18,104.44,2597,16,40.22,0.616,6.53,5,5,20.89,83,7,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-13,24.18,131,0,184.58,0.0,,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-14,28.8,213,2,135.21,0.939,14.4,0,0,,2,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-15,38.35,343,3,111.81,0.875,12.78,0,0,,5,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-16,34.5,310,0,111.29,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-17,13.15,65,1,202.31,1.538,13.15,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251080559210660,120251080550110660,2026-09-18,1.73,7,1,247.14,14.286,1.73,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-13,22.03,198,1,111.26,0.505,22.03,0,0,,1,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-14,10.48,52,1,201.54,1.923,10.48,0,0,,1,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-15,6.6,80,0,82.5,0.0,,0,0,,1,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-16,18.3,182,2,100.55,1.099,9.15,0,0,,2,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-17,13.47,141,2,95.53,1.418,6.74,0,0,,2,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251081776010660,120251080550110660,2026-09-18,2.88,23,1,125.22,4.348,2.88,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082364600660,120251080550110660,2026-09-13,20.3,214,1,94.86,0.467,20.3,0,0,,2,1,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082364600660,120251080550110660,2026-09-14,29.19,412,0,70.85,0.0,,0,0,,0,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
AD SET,120251082364600660,120251080550110660,2026-09-15,27.5,308,3,89.29,0.974,9.17,0,0,,3,0,Sessions beforeSep12 unavailable; Sep12 partial; property/retained starts unavailable; outcomes use occurrence day and exact stored IDs.
